District,Taluka,UC,Deh,Settlement,Latitude,Longitude,Sensitive Receptor (within 200m),SMP,
Mirpurkhas,Hussain Bux Marri ,Peer Azeem Shah,99,Ali Muhammad Maher,25.59068,68.9662012,,NRSP,
Mirpurkhas,Hussain bux Marri ,Peer Azeem Shah ,100,Dharin Bux Marri ,25.60267,69.0008187,,NRSP,
Mirpurkhas,Hussain Bux Marri,Purani Mirpur,113,Nazeer Lund,25.5826761,69.0316471,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Kot ghulam Muhammad,290_A,Ashok Form,25.2797906,69.2345375,,NRSP,
Mirpurkhas,Hussain Bux Mari,Old Mirpur,118,Muhammad Aqib Panhwar,25.5674696,69.0562408,,NRSP,
Mirpurkhas,Jhuddo ,Mir khuda bux 2 ,264,Deh 264 Bheel paro,25.0397392,69.2682312,,NRSP,
Mirpurkhas,Sindhri,Ismael Kunbher,Deh Daroro 1,Haji Ayoub Nohri,25.701331,69.1857568,,NRSP,
Mirpurkhas,Jhuddo,Mir Allah Bachayo,317,Hashim colony,24.9697822,69.3014112,,NRSP,
Mirpurkhas,Jhuddo,Mir Allah Bachayo,315,Jan Muhammad laghari,25.018443,69.3098953,,NRSP,
Mirpurkhas,Jhuddo ,Mir Allah Bachayo ,315,Mir Hassan Pitafi / Darya Khan Pitafi ,25.0190367,69.302935,,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Mir imam bux,283,Mir imam bux,25.3099609,69.1650843,,NRSP,
Mirpurkhas,Sindhri,Jhurbi,132,Ghulam Rasool junejo,25.59872,69.0954845,,NRSP,
Mirpurkhas,Sindhri,Jhurbi,134,Raees Attur Khan marri,25.5795261,69.155083,,NRSP,
Mirpurkhas,Sindhri,Dher mitho faqeer,Fatah Muhammad,Ali Hassan halepoto,25.6367539,69.2462185,,NRSP,
Mirpurkhas,Sindhri,Jv,123,Sidiquee junejo,25.6073989,69.0735381,,NRSP,
Mirpurkhas,Sindhri,Kherao,80,Mehrab shah,25.6703657,69.1140424,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Ghulam Mustafa bhurgri ,274 A,Ratan shi kholi ,25.2751711,69.1383479,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Imam bux ,274A,Ratan shi kholi ,25.2806141,69.1359701,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,375,New Colony,24.8645264,69.3873912,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,365,Nursing Kachhi,24.896225,69.3407333,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,211,gull baig shar,25.351494,69.254866,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,212,Haji mohram Khaskhali ,25.3592984,69.2256361,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,212,Muhammad Qasim Khaskhali ,25.3608421,69.2268515,,NRSP,
Mirpurkhas,Sindhri,Hingrono,Hingrono,Haji Noor Muhammad Shar,25.7397111,69.1791887,,NRSP,
Mirpurkhas,Sindhri,Hingrono,Walwari,Murad Ali pahore,25.750667,69.153085,,NRSP,
Mirpurkhas,Shujabad ,Town commitee mirwah gorchani,145,Lal bux Rustmani,25.3010103,69.0557226,,NRSP,
Mirpurkhas,Shujabad,Town committee meerwah gorchani,145,Ram colony,25.3004763,69.0539545,,NRSP,
Mirpurkhas,Shujabad,Khumbri,Chelaro,Hari Ram,25.3664021,68.9793156,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,212,Deen Muhammad Khaskhali ,25.3586621,69.2256628,,NRSP,
Mirpurkhas,Shuajabad ,Makharn Samo,Munjri ,Moula Dino Khaskeli ,25.4406855,69.0201197,,NRSP,
Mirpurkhas,Shujabad,Makhan Samo,383,Ramsn Colony,25.3962859,69.0269007,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Raes Khair muhammad bhurgari,291,Khushali puri mandir paro,25.2691761,69.2594266,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,211,Arshad Abbass,25.3388883,69.2604721,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,212,Shafi MUHAMMAD KHASKHALI ,25.3611117,69.2394619,,NRSP,
Mirpurkhas,Sindhri,Girhore Sharif ,Girhore Sharif ,Taju bheel colony ,25.5851175,69.3478529,,NRSP,
Mirpurkhas,Sindhri,Sindhri,Khani Mangrio,Nawab Muhajir,25.71278,69.1282514,,NRSP,
Mirpurkhas,Sindhri,Hingorno,Daroro 2,Foj Ali Brohi,25.7097887,69.136607,,NRSP,
Mirpurkhas,Hussain Bux Mari,Old Mirpur,Deh 119,Karam Ali Laghari,25.5568148,69.0845171,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Raes Khair Muhammad bhurgri,291,Seth Dayaram malhi,25.2767921,69.2588119,,NRSP,
Mirpurkhas,Sindhri,Mitho Der Faqeer,Fatah Muhammad Mashaikh,Diyaram kolhi,25.6007708,69.2604049,,NRSP,
Mirpurkhas,Sindhri ,Baloch abad ,229,Mehro Kolhi ,25.5220242,69.1306664,,NRSP,
Mirpurkhas,Shujabad ,Jhilori 2,239,Ghafar Halepoto ,25.4869602,69.1655386,,NRSP,
Mirpurkhas,Shujabad ,Jhilori 2 ,239,Sahab Gul Muhammad Shaikh ,25.4889171,69.1486693,,NRSP,
Mirpurkhas,Jhudo ,Mir Khuda bux 2,205,Majnoo laghari ,25.0092036,69.2782238,,NRSP,
Mirpurkhas,Shujabad ,Wadal Shah,Chahu,Abdul Gafoor Kori.,25.4233745,69.0839498,,NRSP,
Mirpurkhas,Shujabad,Wadal Shah ,281,ALi Nawaz Shah ,25.3834003,69.0817845,,NRSP,
Mirpurkhas,Jhuddo ,Mir Khuda bux 2 ,205,Piyaro laghari ,25.0126845,69.272948,,NRSP,
Mirpurkhas,Jhuddo,Mir Khuda bux 2,202,Faqeer Hakim Ali laghari,25.0172667,69.2543433,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,213,Muhammad Siddiq Khaskhali ,25.3606606,69.215959,,NRSP,
Mirpurkhas,Jhuddo ,Mir Allah Bachayo ,317,Ahmed Khan khoso,24.955253,69.2998594,,NRSP,
Mirpurkhas,Hussain Bux Marri ,Old Mirpur ,114,Seth Ratan Chand ,25.5976592,69.0429366,,NRSP,
Mirpurkhas,Hussain Bux Marri ,Peer Azeem S,112,Raees Kakal khan ,25.6056848,69.040288,,NRSP,
Mirpurkhas,Shujabad,Jhalori 1,248,Sono Khan Lashari,25.4308708,69.098433,,NRSP,
Mirpurkhas,Shujabad ,Jhilori 2 ,239,Haji Abdul Ghani Meher ,25.47958,69.1411767,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Ghulam Mustafa bhurgri ,255,Ghulam rasool bhanglani ,25.3336293,69.084745,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Ghulam Mustafa bhurgri ,255,Hussain bux bhanglani ,25.3341882,69.0889392,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Ghulam Mustafa bhurgri ,255,Haji muhammad khan bhanglani ,25.3312415,69.0915999,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Ghulam Mustafa bhurgri ,255,Imam bux bhanglani ,25.3271552,69.0913462,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir ALI bux talpur ,211,Nawaz sansi ,25.3449676,69.2481876,,NRSP,
Mirpurkhas,Sindhri ,Chitori,127,Haji mavali mari,25.6301953,69.0678926,,NRSP,
Mirpurkhas,Sindhri ,Balochabad ,226,Amjad baloch,25.4978867,69.172184,,NRSP,
Mirpurkhas,Sindhri,Balochabad,240,Aslam ghaman,25.5028351,69.1348614,,NRSP,
Mirpurkhas,Sindhri,Balochabad,229,Thaku kolhi,25.5134011,69.1304905,,NRSP,
Mirpurkhas,Sindhri,Balochabad,229,Ahmed Khan solangi,25.5162145,69.1302335,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,213,Mahram khan lanjwani ,25.3726967,69.2099817,,NRSP,
Mirpurkhas,Jhuddo,Mir Allah Bachayo,315,Ali Nawaz khan Pitafi,25.0721165,69.2156739,,NRSP,
Mirpurkhas,Jhuddo,Meer Allah bachayo,315,Ghulam hussain pitafi,25.0707024,69.2156739,,NRSP,
Mirpurkhas,Jhuddo,Meer Allah bachayo,313,Ghulam Rasool pathan,25.0268559,69.3090411,,NRSP,
Mirpurkhas,Hussain Bux Mari,Pir Azeem Shah,113,Wassan Dal,25.5723563,69.0143542,,NRSP,
Mirpurkhas,Sindhri,Phuladi,Bhanosar ,Malook pahore ,25.6928413,69.3567923,,NRSP,
Mirpurkhas,Jhuddo,Roshnabad,368,Karam Ali Laghari,24.9619207,69.2994869,,NRSP,
Mirpurkhas,Hussain Bux Mari,Al-Haj Mohammad Bux Narejo,123,Sikandarabad,25.6644055,69.0472905,,NRSP,
Mirpurkhas,Hussain Bux Mari,Al-Haj Mohammad Bux Narijo,123,Bhugti Farm,25.6618197,69.0296336,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,319,Saindad Alyani,24.8886583,69.3324883,,NRSP,
Mirpurkhas,Hussain Bux Mari,Turk Ali Mari,104,Nawab farm,25.5777981,68.913116,,NRSP,
Mirpurkhas,Hussain Bux Mari,Turk Ali Mari,107,Sohrab Mari,25.5370556,68.9181781,,NRSP,
Mirpurkhas,Hussain Bux Mari ,Turk Ali Mari ,105,Mehro Lodho,25.5466517,68.9299713,,NRSP,
Mirpurkhas,Hussain Bux Mari ,Turk Ali Mari ,105,Haji Manthar Lodho,25.5407676,68.9353525,,NRSP,
Mirpurkhas,Sindhri ,Chittori,124,Saleh korhi ,25.6489289,69.102151,,NRSP,
Mirpurkhas,Digri,Soofan Shah,169,Allah Dino Khaskheli,25.1408085,69.0617091,,NRSP,
Mirpurkhas,Digri,Sofanshah,177,Ram colony,25.1699889,69.1303011,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,374,Gaju Kachhi ,24.8802383,69.2581398,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,374,Siddique bhatti ,24.860218,69.3993099,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,374,Jamal Rind,24.9268087,69.3184837,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,374,Shafi Sansi,24.9155303,69.3689848,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,374,Ravji Kolhi ,24.8957591,69.3534967,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,374,Pattel Jairam Kolhi,24.8957591,69.3534967,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,213,Mehrab khan lanjwani ,25.3726301,69.2100116,,NRSP,
Mirpurkhas,Kot Ghulam muhammad ,Mir Ali bux talpur ,215,Hussain bux shar,25.4074792,69.1845298,,NRSP,
Mirpurkhas,Digri,Kangoro,173,Mir shariq talpur,25.2059163,69.14528,,NRSP,
Mirpurkhas,Digri,Paban 1,160,160,25.1832088,69.0485983,,NRSP,
Mirpurkhas,Digri,Puban 1,164,164,25.1654015,69.0686686,,NRSP,
Mirpurkhas,Digri,Sofan Shah,178,Mir Aijaz talpur,25.140442,69.1267753,,NRSP,
Mirpurkhas,Digri,Sofan Shah,178,Mir Aijaz talpur,25.139605,69.1286083,,NRSP,
Mirpurkhas,Digri,Sofan shah,178,Allah dino bhati,25.1494984,69.1269049,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Haji ghulam Muhammad nohani,165,Mehmood laghari,25.209791,69.0880217,,NRSP,
Mirpurkhas,Sindhri ,Chittori,75,Sajjan Rajjar,25.6666282,69.0819202,,NRSP,
Mirpurkhas,Sindhri,Ismail kumbhar,Jameelani,Ghulam qadir Mari ,25.7264161,69.167025,,NRSP,
Mirpurkhas,Sindhri,Chitori,128,Sultan mahajer,25.6381614,69.0870364,,NRSP,
Mirpurkhas,Sindhri ,Chitori ,128,Ali Muhammad jarwar ,25.6371389,69.0951775,,NRSP,
Mirpurkhas,Mirpurkhas,Mir Aachan,Khut,Mohammed Ali Lashari,25.5122122,68.9953781,,NRSP,
Mirpurkhas,Hussain Bukhsh Marri,Khaan,98,Mahkani Marri village,25.6040008,68.9763851,,NRSP,
Mirpurkhas,Sindhri ,Chitori ,128,Mubarak jarwar ,25.6319767,69.0888396,,NRSP,
Mirpurkhas,Shujabad,Makhan samoon,Chand morio,Allah bachayo Rajar,25.4237876,69.0398085,,NRSP,
Mirpurkhas,Kot Ghulam muhammad,Mir Ali bux talpur,215,Mir Shahnawaz talpur,25.4148374,69.1971101,,NRSP,
Mirpurkhas,Kot gulam Muhammad,Ubaidullah bhurgari,230,Yar Muhammad bhurgari,25.3633791,69.2897914,,NRSP,
Mirpurkhas,Shujabad ,Makhan samoon ,Chand morio ,Hamid Rajar ,25.4294091,69.0431277,,NRSP,
Mirpurkhas,Kot Ghulam Muhammad,Haji Hahi Bux,Deh 324,Rashi kolhi,25.2781179,69.3427994,,NRSP,
Mirpurkhas,KGM,Haji Hadi Bux,324,Haji hadi bux,25.2860737,69.3482803,,NRSP,
Mirpurkhas,Kgm ,Haji hadi bux,324,Haji hadi bux ,25.2896238,69.3492912,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 215,Ishaque mehar Deh 215,25.4212398,69.1825545,,NRSP,
Mirpurkhas,Kgm,Haji hadi bux,324,Majhar goth,25.2823657,69.350547,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Khudadad,268,Ali bus Rajput,25.1512101,69.2510882,,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Khudadad ,267,Shah muhammad kapri ,25.13424,69.2396786,,NRSP,
Mirpurkhas,Digri,Tando jan muhammad,262,Shagan Meghwar,25.10017,69.2356307,,NRSP,
Mirpurkhas,Kgm,Haji hadi bux,324,Master Noor Muhammad,25.297908,69.3388432,,NRSP,
Mirpurkhas,Kgm,Haji hadi bux,324,Muhammad ismail,25.28118,69.3521833,,NRSP,
Mirpurkhas,Sindhri,Ismail Jo goth ,Tagoser ,suleman khaskheli ,25.7035665,69.2083449,,NRSP,
Mirpurkhas,Shujabad ,Badal shah ,Sari form,Essa nagri ,25.3272911,69.0167159,,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,suleman nohri ,25.7043073,69.1927789,,NRSP,
Mirpurkhas,Hussain bux Mari,Khan,79,Ghulam Nabi Shah,25.6946471,68.9669755,,NRSP,
Mirpurkhas,Kot gulam Muhammad,Ubaidullah bhurgari,230,Ahmed khan bhurgari,25.3574563,69.2871613,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,230,Zubair bhurgari ,25.352822,69.2936677,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,210,Talib Hussain jutt ,25.3437582,69.2859087,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 213,Mir ghulam Hussain,25.3751117,69.1952321,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 214,Mir khadim hussain Deh 214,25.3796508,69.192909,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 215,Rano maher Deh 215,25.4229052,69.1922049,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 215,Qamardin maher,25.4206704,69.180402,,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 215,Allah bachayo Mahar,25.41837,69.1738895,,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Khudadad ,267,Dr ihtsham ul haq,25.140377,69.241907,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Khudadad,286 A,Choudary javed,25.1426191,69.2538442,,NRSP,
Mirpurkhas,Sindhri,Jeelani 6,Saifal 1,Rasool Bux rahu,25.6060656,69.2020139,,NRSP,
Mirpurkhas,Sindhri,Dher mitho faqeer,Malook halephoto ,Jam halephoto ,25.6388389,69.2379585,,NRSP,
Mirpurkhas,Shuajabad,Kaak,Kaak,Shivdan Kachi ,25.4807724,68.9463749,,NRSP,
Mirpurkhas,Shujabad,Kaak,Kaak,Narshing Kolhi,25.4886582,68.9574561,,NRSP,
Mirpurkhas,Sujabad,Jhuluri,245,Ashiq Ali shah,25.491093,69.0837679,,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Ahmed kumbhar,25.7092887,69.2016419,,NRSP,
Mirpurkhas,Kot gulam Muhammad,Ubaidullah bhurgari,230,Umair bhurgari,25.3627901,69.2859897,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,230,Gulam Muhammad bhurgari ,25.3691032,69.282225,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,230,Mavji kolhi ,25.3593565,69.2774175,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,230,Ajiyo kolhi ,25.3550003,69.2784263,,NRSP,
Mirpurkhas,Sindhri,Ismail Jo goth,Tagoser,Luqman nohri,25.7001163,69.2070877,,NRSP,
Mirpurkhas,Jhuddo ,Roshnaabad ,318,Ghanwar khan Pitafi ,24.9464085,69.3218223,,NRSP,
Mirpurkhas,Sindhri,Ismail kumbhar,Jameelani,Nab bux shar,25.7109852,69.1516442,,NRSP,
Mirpurkhas,Sindhri,Isamail kumbhar,Jameelani,Allahdino shar,25.7187979,69.1518713,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Khudadad,269,diyal ghar,25.181761,69.2153593,,NRSP,
Mirpurkhas,Shujabad,Kaak,Sangro,Gul Hassan Leghari,25.5023085,68.9211409,,NRSP,
Mirpurkhas,Shujabad,Taju Khaskheli,379,Chowdhri Ghulam Hyder,25.3966152,68.9910962,,NRSP,
Mirpurkhas,Talka Hussain Bukhsh Marri ,Kak,107 A,Heero kolhi,25.5049163,68.9029892,,NRSP,
Mirpurkhas,Digri,Town Tando Jan Muhammad,Tando Jan Muhammad,Jumo Kapri,25.0834607,69.2574651,,NRSP,
Mirpurkhas,Jhudo,Roshanbd,316,Jhudo,24.9586523,69.3013493,School mosque hospital lake simnala,NRSP,
Mirpurkhas,Digri,Town Committee Tando Jan Muhammad,Town Committee,Fateh M Dars,25.0879132,69.2246142,,NRSP,
Mirpurkhas,Digri,Deh 265,Deh 265,Sukhio Khaskheli,25.083334,69.2635309,,NRSP,
Mirpurkhas,Jhudo ,Roshanbd ,Deh 319 B,haji Arab,24.8483728,69.3153393,Mosque hospital school,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Aarab pahnwer ,25.7182419,69.2076718,,NRSP,
Mirpurkhas,Jhuddo ,Mir Khuda bux 2 ,205,Umar Dars,24.9758275,69.2864729,"School, ",NRSP,
Mirpurkhas,Sidhri,Jhurbi,133,Gul Muhammad bhgti,25.5886817,69.1254468,,NRSP,
Mirpurkhas,Digri,Tando Jan Muhammad,265,mir Haji Hayat,25.0951844,69.2558004,,NRSP,
Mirpurkhas,Sindhri,Jhurbi,132,"M, Usman Junejo",25.5965243,69.0941519,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Roopshi kolhi ,25.3856079,69.2771138,,NRSP,
Mirpurkhas,Kot gulam Muhammad,Ubaidullah bhurgari,218,Master dongro,25.3792069,69.2728397,,NRSP,
Mirpurkhas,Jhuddo,Naukot,Samroti,Gul Muhammad juneja,24.8698482,69.3493795,Mosque School,NRSP,
Mirpurkhas,Digri,Qazi Ashraf,206,Jumon khaskheli,24.9832484,69.2041086,,NRSP,
Mirpurkhas,Digri,Qazi Ashraf,Deh 197,Talib Samon,24.9911345,69.1831496,,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Khudadad ,299,Choudary tarique,25.1966782,69.2292531,,NRSP,
Mirpurkhas,Kot ghulam Muhammad,Khudadad,299,Jhugion,25.2001644,69.2416163,,NRSP,
Mirpurkhas,Jhuddo ,Jhuddo ,317,Meer Ghulam Hussain Colony,24.9642893,69.2987419,Mosque (imambargah) ,NRSP,
Mirpurkhas,Jhudo,Mir haji khud bux 2,311,Siddiquie jiskani,25.0686203,69.3324612,School mosque,NRSP,
Mirpurkhas,Jhudo ,Mir Khuda bux 2,311,shehzad arain,25.066335,69.31899,No,NRSP,
Mirpurkhas,Jhudo ,Haji mir khud bux 2,311,Qurban Ali shah ,25.0683275,69.3305083,School mosque hospital ,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Abdul Sattar nohri ,25.7184646,69.1905766,,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Ramzan lakho ,25.7246511,69.2096437,,NRSP,
Mirpurkhas,Jhuddo,"Allah Bachayo
",315,Jan Muhammad laggari,25.0183133,69.3111843,School  Mousque,NRSP,
Mirpurkhas,Sindhri,Ismail Jo goth,Tagoser,Piyaro shar village,25.7343447,69.2026181,,NRSP,
Mirpurkhas,Sindhri,Jhurbi,132,Eidal Marri,25.5777327,69.1070461,,NRSP,
Mirpurkhas,Sindhri,Jhurbi,132," Ali Muhammad Mari,",25.575724,69.0986885,,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Khudadad ,300,Choudary khurshed ,25.1599313,69.2604936,,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Khudadad ,300,Sikriari,25.1787888,69.2557423,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Mir khan kolhi,25.3745336,69.277975,,NRSP,
Mirpurkhas,Sindhri,Dher mitho fakeer,Dher mitho fakeer,Essa khan lighari,25.6775142,69.2244287,,NRSP,
Mirpurkhas,Sindhri,Dher mitho fakeer,Dher mitho fakeer,Tindu wijlo,25.6400256,69.2388052,,NRSP,
Mirpurkhas,Sujabad,Jhuluri,248,Sonu khan Lashari,25.4313038,69.0981039,,NRSP,
Mirpurkhas,Digri,Mir Hayat Talpur,180,Chirri Mar,25.1157166,69.1107297,,NRSP,
Mirpurkhas,Digri,Mir Hayat Talpur,Deh 163,Khando phawar ,25.1169789,69.0405343,,NRSP,
Mirpurkhas,Digri,Twon committee Tando Jan Muhammad,Deh 199,Nazar Hussain Arain,25.0364113,69.214212,School and Mosque,NRSP,
Mirpurkhas,Digri,Qazi Ashraf,Deh 198,Mir javeed talpur,24.9845573,69.1799885,School. Mosque Residential area ,NRSP,
Mirpurkhas,Digri,Qazi Ashraf,Deh 197,Shahabudin,25.0010081,69.174706,School Mosque Residential area,NRSP,
Mirpurkhas,Digri,Qazi Ashraf,Deh 198A,Shah Muhammad lighari ,24.9659392,69.1743973,School Mosque Residential area ,NRSP,
Mirpurkhas,Kot ghulam muhammad,Mir Ali bux talpur,Deh 320 B,Anwar talpur,25.3232184,69.2518051,,NRSP,
Mirpurkhas,Sindhri,Baloch abad,228,Fathe Khan Mari,25.5211432,69.1393731,,NRSP,
Mirpurkhas,Sindhri ,Balochabad ,228,Haji Daim chandio a,25.5246058,69.1362019,,NRSP,
Mirpurkhas,Sindhri ,Baloch abad ,240, Jetmal mangrio ,25.5022496,69.1385171,,NRSP,
Mirpurkhas,Shujabad ,Jhilori 2 ,239,Sahab Gul Muhammad ,25.5026493,69.1380319,,NRSP,
Mirpurkhas,Sindhri ,Balochabad ,227,Inayatula Bhurgari ,25.5136098,69.1892986,,NRSP,
Mirpurkhas,Sindhri ,Baloch abad ,227,Allha Rakhio Nohri ,25.5058931,69.1861775,,NRSP,
Mirpurkhas,Sindhri ,Balochabad ,240,Movji Kolhi ,25.5019112,69.1610912,,NRSP,
Mirpurkhas,Sindhri ,Balochabad ,240,Kolhi colony ,25.5038006,69.1594942,,NRSP,
Mirpurkhas,Sindhri ,Chittori,127,Ahmed Bux Narejo ,25.6170728,69.0781235,,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Abdullah panhwer ,25.7280709,69.2134492,,NRSP,
Mirpurkhas,Jhudo ,Ghaunaro,Deh 340,Goth long Khan chandio ,25.1038775,69.4001507,No,NRSP,
Mirpurkhas,Jhudo,Guanaro,340,dado Khan korai,25.1134453,69.4111132,No,NRSP,
Mirpurkhas,Jhudo ,Guanaro ,340,Goth zulifaqure samo,25.1119222,69.3950502,No,NRSP,
Mirpurkhas,Jhudo,Guanaro,340,Nehal chandio,25.1141848,69.4052351,No,NRSP,
Mirpurkhas,Jhuddo ,Gunero,341,Muhammad Ilyas Panhwar ,25.1011406,69.4037675,"School, Mosque, ",NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Yousuf bhurgari ,25.3867635,69.2891191,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Mubarak Bhurgari ,25.3740422,69.2695801,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Jani Bhurgari ,25.3781041,69.2662889,,NRSP,
Mirpurkhas,Digri,Khangoro,166,Khaji wala,25.2023834,69.1013432,"School, Mosque, Residential areas",NRSP,
Mirpurkhas,Digri,Pubban,164,164A,25.1655565,69.0719171,"School, Mosque , Hospital , Residential areas ",NRSP,
Mirpurkhas,Hussain bux Marri,Khann,94,Leghari Marri,25.6357776,68.9780817,,NRSP,
Mirpurkhas,Hussain bux Marri,Khann,92,Dargah Sher Mohammad Shah,25.6305223,68.956982,,NRSP,
Mirpurkhas,Jhuddo ,Gunero,341,Ghulam Haider Arain,25.0801176,69.3919646,Canal otak,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Tufail Ahmed bhurgari ,25.3800712,69.2614137,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Abdul hafeez bhurgari ,25.3840401,69.2634557,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Maqsood bhurgari ,25.3703484,69.2748531,,NRSP,
Mirpurkhas,Kot gulam Muhammad ,Ubaidullah bhurgari ,218,Rasool bux Mari ,25.382143,69.2726449,,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Usman soomro ,25.7321445,69.2135043,,NRSP,
Mirpurkhas,Jhudo ,Guanaro ,344,Muhammad ibraim chandio ,25.0895125,69.3784686,Mosque ,NRSP,
Mirpurkhas,Jhudo ,Guanaro ,344,moshin Khan chandio ,25.092005,69.3844133,School mosque cannal lbod sim nlo,NRSP,
Mirpurkhas,Kot ghulam Muhammad ,Khudadad ,268,24mahel mori,25.1617852,69.2217446,,NRSP,
Mirpurkhas,Hussain bux Marri,Khann,98,Sain bux Khaskheli,25.6039382,68.9702828,,NRSP,
Mirpurkhas,Sindhri,Samaro,Kheer tarai,Samoo samejo,25.6939194,69.3102149,,NRSP,
Mirpurkhas,Sindhri,Phuladyun,Phuladyun,Essa khan mari,25.6956333,69.2987065,,NRSP,
Mirpurkhas,Jhudo,Guanaro,353,Goth qanibr Khan jaskani,25.069761,69.3527782,Mosque school,NRSP,
Mirpurkhas,Sindhri ,Ismail Jo goth ,Tagoser ,Hashim Shar ,25.7096973,69.1893644,,NRSP,
Mirpurkhas,Digri,Tando Jan Muhammad,Deh 199,Iqbal arain,25.0246285,69.2280261,,NRSP,
Mirpurkhas,Hussain bux Marri,Khann,98,Sadoro Hajano,25.6073771,68.973266,,NRSP,
Mirpurkhas,Hussain bux Marri,Khann,98,Sadoro Magsi,25.6138251,68.9599736,,NRSP,
Mirpurkhas,Digri,Mir Khuda Bux,Deh188,Darya Khan Kaloi,25.1077898,69.1646384,,NRSP,
